"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 14 00:17:22 UTC 2025","Mon Apr 14 00:17:23 UTC 2025","473","tests.tickets","test_11_update_message","","","","test_update_nonexistent_message","Проверяем редактирование несуществующего сообщения"
"passed","Mon Apr 14 00:15:17 UTC 2025","Mon Apr 14 00:15:17 UTC 2025","167","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_search[partner-invalid_search1-400-partner]","Негативный тест: передаем некорректные параметры поиска"
"passed","Mon Apr 14 00:15:20 UTC 2025","Mon Apr 14 00:15:20 UTC 2025","167","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[client-invalid_filter1-400-partner]","Негативный тест: передаем некорректные параметры фильтрации"
"skipped","Mon Apr 14 00:14:15 UTC 2025","Mon Apr 14 00:14:15 UTC 2025","0","tests.statistic","test_0_team_registrations","","","","test_get_team_registration_statistic[authorize_client]","Позитивный тест: получение статистики по регистрации команды"
"passed","Mon Apr 14 00:15:32 UTC 2025","Mon Apr 14 00:15:33 UTC 2025","165","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[client-1.5]","Негативный тест: передан некорректный ID."
"passed","Mon Apr 14 00:16:07 UTC 2025","Mon Apr 14 00:16:08 UTC 2025","519","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments1-QuestionsAboutOrders]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:13:00 UTC 2025","Mon Apr 14 00:13:00 UTC 2025","158","tests.auth","test_01_check_version","","","","test_check_version[-1.0.0-400]","Тест проверяет API /check_version для разных платформ и версий."
"broken","Mon Apr 14 00:13:49 UTC 2025","Mon Apr 14 00:13:49 UTC 2025","157","tests.delivery","test_03_delete_delivery_address","","","","test_delete_delivery_address_invalid_id[abc-authorize_admin]","Негативные тесты: удаление адреса с некорректным ID"
"passed","Mon Apr 14 00:15:22 UTC 2025","Mon Apr 14 00:15:23 UTC 2025","168","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[partner-invalid_filter0-400-partner]","Негативный тест: передаем некорректные параметры фильтрации"
"skipped","Mon Apr 14 00:17:31 UTC 2025","Mon Apr 14 00:17:32 UTC 2025","944","tests.tickets","test_12_delete_message","","","","test_delete_ticket_message_after_closure","Негативный тест: попытка удалить сообщение после закрытия тикета"
"passed","Mon Apr 14 00:16:36 UTC 2025","Mon Apr 14 00:16:36 UTC 2025","471","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments2-QuestionsAboutTheRewardSystemMarketingPlan]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:14:26 UTC 2025","Mon Apr 14 00:14:26 UTC 2025","485","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search0-pagination1-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:16:51 UTC 2025","Mon Apr 14 00:16:53 UTC 2025","2149","tests.tickets","test_06_close_ticket","","","","test_close_ticket_success[authorize_admin]","Позитивный тест: закрытие тикета для клиента, партнера и админа."
"skipped","Mon Apr 14 00:14:00 UTC 2025","Mon Apr 14 00:14:01 UTC 2025","545","tests.orders","test_group_order_change_country","","","","test_change_country_invalid_data[invalid_payload0-authorize_partner]","Негативные тесты: передача некорректных данных"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_token","","","","test_add_token_positive[authorize_client-payload0]","Позитивные тесты на добавление токена"
"passed","Mon Apr 14 00:14:30 UTC 2025","Mon Apr 14 00:14:30 UTC 2025","497","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort1-search2-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:14:06 UTC 2025","Mon Apr 14 00:14:06 UTC 2025","0","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_invalid_data[client-invalid_payload1-400]","Негативный тест: отправка некорректных данных"
"passed","Mon Apr 14 00:14:56 UTC 2025","Mon Apr 14 00:14:57 UTC 2025","508","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort0-search2-pagination0-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_token_revoke","","","","test_revoke_token_positive[authorize_admin-payload1]","Позитивные тесты на удаление токена"
"passed","Mon Apr 14 00:15:11 UTC 2025","Mon Apr 14 00:15:11 UTC 2025","185","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_pagination[partner-invalid_pagination0-partner]","Негативный тест: передаем некорректные значения в pagination"
"passed","Mon Apr 14 00:16:17 UTC 2025","Mon Apr 14 00:16:18 UTC 2025","484","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-OtherQuestions]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Apr 14 00:13:15 UTC 2025","Mon Apr 14 00:13:15 UTC 2025","785","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_positive[authorize_client-payload4]","Позитивные тесты на сохранение адреса доставки"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_token","","","","test_add_token_positive[authorize_admin-payload1]","Позитивные тесты на добавление токена"
"passed","Mon Apr 14 00:14:43 UTC 2025","Mon Apr 14 00:14:43 UTC 2025","482","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort1-search0-pagination1-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:15:22 UTC 2025","Mon Apr 14 00:15:22 UTC 2025","167","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_filter[partner-invalid_filter0-400-client]","Негативный тест: передаем некорректные параметры фильтрации"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_history","","","","test_get_history_positive[authorize_admin-payload0]","Позитивные тесты на получение истории аккаунта"
"passed","Mon Apr 14 00:15:00 UTC 2025","Mon Apr 14 00:15:00 UTC 2025","458","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search0-pagination0-authorize_admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:14:23 UTC 2025","Mon Apr 14 00:14:23 UTC 2025","495","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search2-pagination1-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:12:51 UTC 2025","Mon Apr 14 00:12:51 UTC 2025","737","tests.account","test_0_top_partners_game_0824","","","","test_get_top_partners_game_0824_positive[authorize_admin]","Позитивные тесты на получение топ-партнеров в игре 08/24"
"passed","Mon Apr 14 00:17:10 UTC 2025","Mon Apr 14 00:17:10 UTC 2025","157","tests.tickets","test_09_get_ticket_messages","","","","test_get_ticket_messages_invalid_id_format[1.5]","Негативный тест: запрос с некорректным ID (строка, спецсимволы, пустое значение)"
"passed","Mon Apr 14 00:14:07 UTC 2025","Mon Apr 14 00:14:07 UTC 2025","531","tests.register","test_01_register_form","","","","test_register_form_positive[payload0]",""
"skipped","Mon Apr 14 00:16:46 UTC 2025","Mon Apr 14 00:16:47 UTC 2025","204","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_message[partner-]","Негативный тест: создание тикета без сообщения"
"passed","Mon Apr 14 00:15:35 UTC 2025","Mon Apr 14 00:15:35 UTC 2025","164","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[partner-]","Негативный тест: передан некорректный ID."
"passed","Mon Apr 14 00:15:49 UTC 2025","Mon Apr 14 00:15:50 UTC 2025","534","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments1-OtherQuestions]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:16:28 UTC 2025","Mon Apr 14 00:16:28 UTC 2025","441","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments1-QuestionsAboutOrders]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:16:18 UTC 2025","Mon Apr 14 00:16:19 UTC 2025","526","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-ReceivingDefectiveProductsOrShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:13:53 UTC 2025","Mon Apr 14 00:13:54 UTC 2025","831","tests.integration","test_auth_01_full_auth_cycle","","","","test_full_auth_flow[authorize_partner]","Сценарный тест: полный цикл авторизации и выхода"
"passed","Mon Apr 14 00:15:10 UTC 2025","Mon Apr 14 00:15:10 UTC 2025","168","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_pagination[client-invalid_pagination1-client]","Негативный тест: передаем некорректные значения в pagination"
"passed","Mon Apr 14 00:16:15 UTC 2025","Mon Apr 14 00:16:16 UTC 2025","488","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-QuestionsAboutProducts]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:15:02 UTC 2025","Mon Apr 14 00:15:02 UTC 2025","498","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search1-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_history_admin","","","","test_get_admin_history_positive[authorize_client-payload1]","Позитивные тесты на получение истории бонусов для админа"
"passed","Mon Apr 14 00:13:43 UTC 2025","Mon Apr 14 00:13:44 UTC 2025","503","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_invalid_pagination[invalid_pagination3-authorize_partner]","Негативные тесты: передача некорректных параметров пагинации"
"passed","Mon Apr 14 00:14:45 UTC 2025","Mon Apr 14 00:14:45 UTC 2025","483","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort1-search1-pagination0-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:17:03 UTC 2025","Mon Apr 14 00:17:03 UTC 2025","180","tests.tickets","test_07_delete_ticket","","","","test_delete_tickets_negative[None-400]","Негативные тесты: удаление с некорректными данными"
"passed","Mon Apr 14 00:15:07 UTC 2025","Mon Apr 14 00:15:08 UTC 2025","442","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search2-pagination1-authorize_admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:13:01 UTC 2025","Mon Apr 14 00:13:01 UTC 2025","169","tests.auth","test_02_login","","","","test_login[0709--401-False]","Тест авторизации по логину/паролю с различными входными данными, включая админа"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_family_agreement_create_one","","","","test_create_family_agreement_one_positive[authorize_admin-payload1]","Позитивные тесты на создание семейного соглашения при отсутствующем втором партнере"
"skipped","Mon Apr 14 00:14:15 UTC 2025","Mon Apr 14 00:14:15 UTC 2025","0","tests.statistic","test_0_team_go","","","","test_get_team_go_statistic[authorize_client]","Позитивный тест: получение статистики по команде (гоу)"
"passed","Mon Apr 14 00:14:21 UTC 2025","Mon Apr 14 00:14:22 UTC 2025","547","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search2-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:14:36 UTC 2025","Mon Apr 14 00:14:36 UTC 2025","498","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search1-pagination0-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:16:23 UTC 2025","Mon Apr 14 00:16:23 UTC 2025","465","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments0-QuestionsAboutTheMarriageContract]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:15:15 UTC 2025","Mon Apr 14 00:15:15 UTC 2025","168","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_search[client-invalid_search2-400-client]","Негативный тест: передаем некорректные параметры поиска"
"passed","Mon Apr 14 00:15:03 UTC 2025","Mon Apr 14 00:15:04 UTC 2025","537","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort1-search1-pagination1-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_update","","","","test_update_account_positive[authorize_admin-payload1]","Позитивные тесты на обновление данных аккаунта"
"skipped","Mon Apr 14 00:13:05 UTC 2025","Mon Apr 14 00:13:06 UTC 2025","708","tests.auth","test_04_refresh","","","","test_refresh_token_success[authorize_partner]","Тест успешного обновления токена через refresh-токен."
"skipped","Mon Apr 14 00:16:54 UTC 2025","Mon Apr 14 00:16:55 UTC 2025","708","tests.tickets","test_06_close_ticket","","","","test_close_tickets_negative[authorize_client-None-400]","Негативные тесты: закрытие с некорректными данными"
"passed","Mon Apr 14 00:13:00 UTC 2025","Mon Apr 14 00:13:00 UTC 2025","158","tests.auth","test_01_check_version","","","","test_check_version[Android--400]","Тест проверяет API /check_version для разных платформ и версий."
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_list_csv","","","","test_get_account_list_csv_positive[authorize_client-payload0]","Позитивные тесты на выгрузку структуры партнеров в CSV"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_funds_transfer_list","","","","test_get_funds_transfer_list_positive[authorize_partner-payload0]","Позитивные тесты на получение истории переводов/выводов средств"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_history_group_volumes","","","","test_get_group_volumes_history_positive[authorize_client-payload0]","Позитивные тесты на получение истории начисления групповых объемов"
"passed","Mon Apr 14 00:16:06 UTC 2025","Mon Apr 14 00:16:07 UTC 2025","1282","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments1-QuestionsAboutPaymentsToIP]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:15:56 UTC 2025","Mon Apr 14 00:15:57 UTC 2025","510","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments2-ChangePersonalData]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:15:18 UTC 2025","Mon Apr 14 00:15:18 UTC 2025","168","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_search[partner-invalid_search2-400-partner]","Негативный тест: передаем некорректные параметры поиска"
"passed","Mon Apr 14 00:16:48 UTC 2025","Mon Apr 14 00:16:49 UTC 2025","496","tests.tickets","test_04_create_ticket","","","","test_create_ticket_unauthorized","Негативный тест: попытка создания тикета без авторизации"
"skipped","Mon Apr 14 00:17:16 UTC 2025","Mon Apr 14 00:17:17 UTC 2025","1037","tests.tickets","test_10_send_message_to_ticket","","","","test_send_message_role_permissions[authorize_partner-authorize_client-403]","Проверяем доступ к отправке сообщений в тикеты в зависимости от роли"
"passed","Mon Apr 14 00:14:54 UTC 2025","Mon Apr 14 00:14:54 UTC 2025","446","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort0-search1-pagination0-authorize_admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_token_revoke","","","","test_revoke_token_positive[authorize_client-payload0]","Позитивные тесты на удаление токена"
"passed","Mon Apr 14 00:13:09 UTC 2025","Mon Apr 14 00:13:09 UTC 2025","165","tests.auth","test_05_logout","","","","test_logout_invalid_token","Тест разлогинивания с невалидным токеном"
"passed","Mon Apr 14 00:14:34 UTC 2025","Mon Apr 14 00:14:34 UTC 2025","484","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search0-pagination1-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:15:31 UTC 2025","Mon Apr 14 00:15:31 UTC 2025","188","tests.tickets","test_02_get_ticket_by_id","","","","test_get_ticket_invalid_id[client-0]","Негативный тест: передан некорректный ID."
"skipped","Mon Apr 14 00:13:15 UTC 2025","Mon Apr 14 00:13:16 UTC 2025","156","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_positive[authorize_client-payload5]","Позитивные тесты на сохранение адреса доставки"
"passed","Mon Apr 14 00:16:15 UTC 2025","Mon Apr 14 00:16:15 UTC 2025","552","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-QuestionsAboutInternationalDelivery]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:16:27 UTC 2025","Mon Apr 14 00:16:28 UTC 2025","408","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments1-QuestionsAboutTheHousingAndCarProgram]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:16:05 UTC 2025","Mon Apr 14 00:16:06 UTC 2025","556","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments0-ReceivingProductsShortage]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Apr 14 00:13:04 UTC 2025","Mon Apr 14 00:13:05 UTC 2025","1042","tests.auth","test_04_refresh","","","","test_refresh_token_success[authorize_client]","Тест успешного обновления токена через refresh-токен."
"passed","Mon Apr 14 00:15:40 UTC 2025","Mon Apr 14 00:15:40 UTC 2025","477","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments0-QuestionsAboutTheWorkOfTheStructureAndMentors]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Apr 14 00:14:04 UTC 2025","Mon Apr 14 00:14:04 UTC 2025","442","tests.orders","test_group_order_change_country","","","","test_change_country_invalid_data[invalid_payload2-authorize_partner]","Негативные тесты: передача некорректных данных"
"skipped","Mon Apr 14 00:14:03 UTC 2025","Mon Apr 14 00:14:04 UTC 2025","497","tests.orders","test_group_order_change_country","","","","test_change_country_invalid_data[invalid_payload2-authorize_client]","Негативные тесты: передача некорректных данных"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_pass_recovery","","","","test_pass_recovery_positive[payload0]","Позитивные тесты на восстановление пароля"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_history_group_volumes_admin","","","","test_get_group_volumes_history_admin_positive[authorize_client-payload1]","Позитивные тесты на получение истории начисления групповых объемов для админа"
"skipped","Mon Apr 14 00:12:55 UTC 2025","Mon Apr 14 00:12:55 UTC 2025","0","tests.account","test_funds_transfer_send","","","","test_send_funds_transfer_positive[authorize_partner-payload1]","Позитивные тесты на перевод/вывод средств по visibleId"
"skipped","Mon Apr 14 00:14:06 UTC 2025","Mon Apr 14 00:14:06 UTC 2025","0","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_invalid_data[partner-invalid_payload2-400]","Негативный тест: отправка некорректных данных"
"passed","Mon Apr 14 00:16:24 UTC 2025","Mon Apr 14 00:16:24 UTC 2025","444","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments0-OtherQuestions]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:13:07 UTC 2025","Mon Apr 14 00:13:08 UTC 2025","873","tests.auth","test_05_logout","","","","test_logout_success[authorize_client]","Тест разлогинивания с валидным токеном (клиент, партнёр, админ)"
"passed","Mon Apr 14 00:16:14 UTC 2025","Mon Apr 14 00:16:15 UTC 2025","488","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments2-QuestionsAboutOrders]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"skipped","Mon Apr 14 00:17:02 UTC 2025","Mon Apr 14 00:17:02 UTC 2025","179","tests.tickets","test_07_delete_ticket","","","","test_delete_tickets_negative[ticket_ids0-400]","Негативные тесты: удаление с некорректными данными"
"passed","Mon Apr 14 00:14:15 UTC 2025","Mon Apr 14 00:14:16 UTC 2025","898","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter0-sort0-search0-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:15:41 UTC 2025","Mon Apr 14 00:15:41 UTC 2025","509","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_client-attachments0-QuestionsAboutTheRewardSystemMarketingPlan]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:13:28 UTC 2025","Mon Apr 14 00:13:28 UTC 2025","473","tests.delivery","test_01_save_delivery_address","","","","test_save_delivery_address_negative[payload0-400]","Негативные тесты на сохранение адреса доставки (отсутствие обязательных полей, некорректные данные)"
"skipped","Mon Apr 14 00:14:06 UTC 2025","Mon Apr 14 00:14:06 UTC 2025","0","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_invalid_data[partner-invalid_payload3-400]","Негативный тест: отправка некорректных данных"
"passed","Mon Apr 14 00:12:34 UTC 2025","Mon Apr 14 00:12:35 UTC 2025","482","tests.account","test_0_bonus_tokens","","","","test_get_bonus_tokens_positive[authorize_partner]","Позитивные тесты на получение списка токенов"
"passed","Mon Apr 14 00:17:30 UTC 2025","Mon Apr 14 00:17:30 UTC 2025","178","tests.tickets","test_12_delete_message","","","","test_delete_ticket_message_negative[999999-400]","Негативные тесты: удаление с некорректными данными"
"skipped","Mon Apr 14 00:14:06 UTC 2025","Mon Apr 14 00:14:06 UTC 2025","0","tests.orders","test_orders_v2_pay","","","","test_orders_v2_pay_invalid_data[client-invalid_payload0-400]","Негативный тест: отправка некорректных данных"
"skipped","Mon Apr 14 00:14:01 UTC 2025","Mon Apr 14 00:14:02 UTC 2025","758","tests.orders","test_group_order_change_country","","","","test_change_country_invalid_data[invalid_payload0-authorize_admin]","Негативные тесты: передача некорректных данных"
"passed","Mon Apr 14 00:12:51 UTC 2025","Mon Apr 14 00:12:52 UTC 2025","805","tests.account","test_0_top_partners_top_recruiters","","","","test_get_top_partners_top_recruiters_positive[authorize_client]","Позитивные тесты на получение топ-партнеров по количеству активных партнеров"
"passed","Mon Apr 14 00:16:42 UTC 2025","Mon Apr 14 00:16:42 UTC 2025","404","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_request_type[authorize_admin--200]","Негативный тест: попытка создания тикета с неверным типом request_type"
"skipped","Mon Apr 14 00:16:45 UTC 2025","Mon Apr 14 00:16:46 UTC 2025","201","tests.tickets","test_04_create_ticket","","","","test_create_ticket_invalid_message[client-]","Негативный тест: создание тикета без сообщения"
"passed","Mon Apr 14 00:15:13 UTC 2025","Mon Apr 14 00:15:13 UTC 2025","168","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_search[client-invalid_search0-400-partner]","Негативный тест: передаем некорректные параметры поиска"
"passed","Mon Apr 14 00:15:15 UTC 2025","Mon Apr 14 00:15:16 UTC 2025","167","tests.tickets","test_01_get_tickets","","","","test_get_tickets_invalid_search[partner-invalid_search0-400-client]","Негативный тест: передаем некорректные параметры поиска"
"skipped","Mon Apr 14 00:13:54 UTC 2025","Mon Apr 14 00:13:55 UTC 2025","794","tests.integration","test_auth_01_full_auth_cycle","","","","test_full_auth_flow[authorize_admin]","Сценарный тест: полный цикл авторизации и выхода"
"passed","Mon Apr 14 00:16:10 UTC 2025","Mon Apr 14 00:16:11 UTC 2025","530","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_partner-attachments1-QuestionsAboutTheRewardSystemMarketingPlan]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
"passed","Mon Apr 14 00:14:49 UTC 2025","Mon Apr 14 00:14:50 UTC 2025","552","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort1-search2-pagination1-authorize_partner]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:14:41 UTC 2025","Mon Apr 14 00:14:41 UTC 2025","459","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search2-pagination1-authorize_admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_update_avatar","","","","test_update_avatar_positive[authorize_partner-payload1]","Позитивные тесты на обновление аватара"
"passed","Mon Apr 14 00:12:37 UTC 2025","Mon Apr 14 00:12:38 UTC 2025","572","tests.account","test_0_funds_transfer_withdrawal_info","","","","test_get_withdrawal_info_positive[authorize_partner-200]","Позитивные тесты на получение информации о выводе средств"
"passed","Mon Apr 14 00:17:01 UTC 2025","Mon Apr 14 00:17:02 UTC 2025","379","tests.tickets","test_07_delete_ticket","","","","test_delete_ticket_not_admin[partner]","Негативный тест: попытка удаления тикета клиентом, партнером"
"skipped","Mon Apr 14 00:13:36 UTC 2025","Mon Apr 14 00:13:37 UTC 2025","1508","tests.delivery","test_02_get_delivery_address","","","","test_get_delivery_addresses_permissions[authorize_admin]","Тест: проверка получения адресов"
"passed","Mon Apr 14 00:12:35 UTC 2025","Mon Apr 14 00:12:36 UTC 2025","858","tests.account","test_0_bonus_tokens","","","","test_get_bonus_tokens_positive[authorize_admin]","Позитивные тесты на получение списка токенов"
"skipped","Mon Apr 14 00:12:56 UTC 2025","Mon Apr 14 00:12:56 UTC 2025","0","tests.account","test_update","","","","test_update_account_positive[authorize_client-payload1]","Позитивные тесты на обновление данных аккаунта"
"passed","Mon Apr 14 00:14:51 UTC 2025","Mon Apr 14 00:14:52 UTC 2025","418","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter2-sort0-search0-pagination0-authorize_admin]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:12:49 UTC 2025","Mon Apr 14 00:12:50 UTC 2025","931","tests.account","test_0_top_partners_game_0824","","","","test_get_top_partners_game_0824_positive[authorize_client]","Позитивные тесты на получение топ-партнеров в игре 08/24"
"passed","Mon Apr 14 00:14:35 UTC 2025","Mon Apr 14 00:14:36 UTC 2025","544","tests.tickets","test_01_get_tickets","","","","test_get_tickets_success[filter1-sort0-search1-pagination0-authorize_client]","Позитивный тест: получение списка тикетов с разными комбинациями параметров"
"passed","Mon Apr 14 00:16:37 UTC 2025","Mon Apr 14 00:16:37 UTC 2025","414","tests.tickets","test_04_create_ticket","","","","test_create_ticket_success[authorize_admin-attachments2-ChangePersonalData]","Позитивный тест: создание тикета с разными темами и вложениями для клиента, партнера и админа"
